قول کا دھنی تھا اپنے قول کے مطابق ایک مالدار عورت "گوھر" کو امان دی اور اس کی حفاظت کف لیے جان کی بازی لگا دی اور اپنے ہی	29	qaul ka dhani tha apne qaul ke mutaabiq ek maaldaar aurat "Gauhar" ko amaan dee aur us kee hifaazat kaf liye jaan kee baazi laga dee aur apne hi	29		
بھائیوں لاشاریوں سے جنگ کی جو تیس سالہ کشت و خون میں بدل گئی اور یہی جنگ کئی نامور رند اور لاشاریوں کو خاک و خون میں نہلا گئی	29	bhayion laashaarion se jang kee jo tees saala kisht wa khoon mein badal gayi aur yahi jang kayi naamwar rind aur laashaarion ko khaak wa khoon mein nahla gayi	29		
جن میں میر چاکر کے دو نوجوان بھائیوں کے علاوہ میرھان، ھمل، جاڑو، چناور، ھلیر، سپر،جیند، بیبگر، پیرو شاہ اور دیگر سینکڑوں بہادر بلوچ شامل تھے بلوچوں کی معاشرتی	29	jin mein Mir Chaakar ke do naujawaan bhayion ke alaawa Mir Haan, Hamal, Jaado, Chanawar, Haleer, Seer, Bebgar, Piro Shah aur deegar sainkdon bahadur Baloch shaamil the Balochon kee muashrati	30	میرھان has been misspelled, the correct spelling is میر ھان	
زندگی میں وعدہ خلافی کے علاوہ جھوٹ بولنا معیوب سمجھا جاتا ہے خاص کر اگر وہ رند بلوچ ھو بقول چاکر خان رند کے "سچ بولنا بلوچوں کا شیوہ	29	zindgi mein waada khilaafi ke alaawa jhoot bolna mayoob samjha jaata hai khaas kar agar wo rind Baloch ho ba-qaul Chaakar Khan rind ke "sach bolna Balochon ka shewa	29		
ہے اور جھوٹ ایمان کی کمزوری کی نشانی ہے" بلوچ معاشرے میں جو کوئی جھوٹ بولے اور وعدہ خلافی کرے تو ان کے معاشرے میں کوئی مقام و عزت	29	hai aur jhoot imaan kee kamzori kee nishani hai" Baloch muashre mein jo koi jhoot bole aur waada khilaafi kare to un ke muashre mein koi muqaam wa izzat	29		
نہیں ہوتی اور ان کی نظر میں وہ شخص زندہ نہیں بلکہ مردہ ہے اور رندوں کی ایک کہاوت ہے کہ"مرے ہوۓرند کو کوئی راستہ نہیں ملتا دونوں طرف	29	nahin hoti aur un ki nazar mein wo shakhs zinda nahin balki murdah hai aur rindon kee ek kahawat hai ki "mare huye rind kw koi raasta nahin milta donon taraf	31	need space after ہے کہ  ہوئےرند has been misspelled, the correct spelling is ہوئے رند	
سے انکی زندگی اسیر ہے" بلوچ لوگ بالخصوص رند بلوچ لوگ عورتوں اور بچوں پر کبھی ہاتھ نہیں اٹھاتے، مہمان اور مہمان نوازی بلوچ معاشرے کا ایک لازمی حصہ	29	se unki zindagi aseer hai "Baloch log bil-khusoos rind Baloch log auraton aur bachchon par kabhi haath nahin uthate, mehmaan aur mehmaan nawaazi Baloch muashre ka ek laazmi hissa	29		
ہے اور مہمانوں کو خدا کا نعمت سمجھتے ہیں سردار چاکر خان رند کی تاریخ پیدائش کا مختلف روایات ہیں ان میں سب سے زیادہ معتبر 1486ء اور قلات	29	hai aur mehmaanon ko Khuda ka nemat samajhte hain sardaar Chaakar Khan rind kee taareekhe paidayish ka mukhtalif riwaayaat hain un mein sab se zyada mutabar 1486 aur qalaat	29		
کو 1486ءفتح کیا کہ در آن وقت سردار چاکر کی عمر صرف 16 سال تھی اور سال 1488ء میں سبھی پر قبضہ کیا اور اسی سال میر شہک وفات	29	ko 1486 fateh kiya ki dar aan waqt sardaar Chaakar kee umar sirf 16 saal thi aur saal 1488 mein sabhi par qabza kiya aur usi saal Mir Shahak wafaat	30	Space before فتح کیا	
پا گئے اور رند اور لاشار کی تیس سالہ جنگ کا آغاز سال 1489ءمیں شروع ھوا جو 1519ءمیں اختتام پزیر ہوا 1520ء میں میر چاکر ملتان کی روانہ ہوئے	29	paa gaye rind aur laashaar kee tees saala jang ka aaghaaz saal 1489 mein shuroo hua jo 1519 mein ikhtetaam pazeer hua 1520 mein Mir Chaakar Multan kee rawaana huye	30	Space before میں اختتام	
اور 1523ء میں مستقل طور پر ستگھڑہ میں قیام کیا اور 1555ءمیں ہمایوں کے ساتھ دہلی پر حملہ آور ہوئے اور شیر شاہ سوری کے جانشینوں کو شکست دے	29	aur 1523 mein mustaqil taur par Satghadah mein qiyaam kiya aur 1555 mein Humayun ke saath Delhi par hamla aawar huye aur Sher Shah Suri ke janasheenon ko shikast de	30	Space before میں ہمایوں	
کر دہلی فتح کیا اور 1565ءمیں یہ عظیم قائد اس دنیاے فانی کو چھوڑکر خالق حقیقی سے جا ملے اور بمقام ستگھڑ میں دفن ہوئے۔	25	kar Delhi fateh kiya aur 1565 mein ye azeem qaayid is duniyae faani ko chhod kar khaaliqe haqeeqi se jaa mile aur ba-muqaam Satghadah mein dafan huye.	27	Space before میں یہ عظیم  چھوڑکر has been misspelled, the correct spelling is چھوڑ کر	
قیر ماہی مچھلی	3	Qeer Mahi Machhli	3		
ان کا اصل وطن سائبیریا کا صحرائی علاقہ تھا۔	9	un ka asal watan Siberia ka sehrayi ilaaqa tha.	9		
ڈاھرانوالا ضلع بہاولنگر اور تحصیل چشتیاں کا خوبصورت شہر ہے - یہ چشتیاں سے 25 کلومیٹر سے دور چولستان میں واقع ہے۔	22	Dahranwala zila Bahawalnagar aur tahseel Chishtiyaan ka khoobsurat shahar hai - ye Chishtiyaan se 25 kilometer se door Cholistaan mein waaqe hai.	22		
اسلامی ریاست کے خاتمے کے اس منصوبے نے مکہ اور مدینہ کے درمیان میں کشیدگی میں بہت اضافہ کر دیا۔	20	Islami riyaasat ke khaatme ke us mansoobe ne Mecca aur Madina ke darmiyaan mein kasheedgi mein bahut izaafa kar diya.	20		
اپنا لیٹورک	2	apna letwork	2		
ڈاکٹر ریاض الاسلام نے سینٹ اسٹیفن کالج دہلی سے تدریس کا آغاز کیا۔	13	Dr. Riyazul Islam ne Saint Stephen College Delhi se tadrees ka aaghaaz kiya.	13		
جو 55ء اور 60ء کے درمیان سامنے آئے۔	8	jo 55AD aur 60AD ke darmiyaan saamne aaye.	8		
اس وقت یہ شیراز شہر کے مرکز میں ( میدان شہداء کے مشرق میں ) واقع ہے۔	17	us waqt ye Shiraz shahar ke markaz mein ( Maidane Shuhda ke mashriq mein ) waaqe hai.	17		
ہدہد	1	Hudhud	1		
وہ اس وقت پنجاب اردو اکیڈمی کے چیئرمین کے طور پر بھی خدمات سر انجام دے رہے ہیں۔	18	wo us waqt Punjab Urdu Academy ke Chairman ke taur par bhi khidmaat sar anjaam de rahe hain.	18		
ایتھنز میں پیدا ہوا۔	4	Athens mein paida hua.	4		
الیکٹرون کی یہ حاصل کردہ توانائ فوٹون کی کم شدہ توانائ کے برابر ہوتی ہے۔	15	Electron kee ye haasil kardah tawaanaayee Photon kee kam shuda tawaanaayee ke baraabar hoti hai.	15		
تھانہ جمشید کواٹرز	3	thana Jamshed Quarters	3		
نریندر مودی	2	Narendra Modi	2		
اس الزام کے بعد حکومتی ادارے عوام میں اپنا وقار اور مقبولیت کھو بیٹھے۔	14	is ilzaam ke baad hukoomati idaare awaam mein apna waqaar aur maqbooliyat kho baithe.	14		
بلدوین ضلع	2	Baldawin zila	2		
چوتھے باب میں اولاد امیرالمومنین علی بن ابی طالب علیہ اسلام کا ذکر ہے۔	14	chauthe baab mein aulaad ameerul-momineen Ali bin Abi Talib Alaihis salaam ka zikr hai.	14		
اور غلام ہونے کی وجہ سے اپنے آقا انگریز سے شدید نفرت کرتے ہیں اور اس نفرت میں ایک دہکتے ہوئے آتش فشاں جتنی	24	aur Ghulam hone kee wajah se apne aaqa angrez se shadeed nafrat karte hain aur is nafrat mein ek dahakte huye aatish fishaan jitni	24		
شدت ہے اور جب یہ آتش فشاں پٹتا ہے تو وہ اپنے انگریز افسر کی خوب پٹائی کی سزا میں جیل چلے جاتے ہیں۔	24	shiddat hai aur jab ye aatish fishaan pit-ta hai to wo apne angrez officer kee khoob pitayee kee saza mein jail chale jaate hain.	24		
اسی طرح دس صحابہ کی ایک فہرست ہے جن کو عشرہ مبشرہ کہا جاتا ہے۔	15	isi tarah das sahaaba kee ek fehrist hai jin ko ashrah mubashsharah kaha jaata hai.	15		
ہندؤوں کی ایک تخمینہ تعداد جو 2010ء کے مطابق ہے، بعض عرب ممالک میں حسب ذیل تھی:	17	Hinduon kee ek takhmeena taadaad jo 2010 ke mutaabiq hai, baaz Arab mamaalik mein hasb zail thi:	17		
ریاضی اور فلسفے کے مضامین کے ساتھ گریجویشن کی۔	9	riyaazi aur falsafe ke mazameen ke saath graduation kee.	9		
منگ دور میں یہ گھر "منگ محل" کے مغرب میں تھا جسے ایک راجہ نت تعمیر کروایا تھا۔	18	mang daur mein bhi ghar "Mang Mahal" ke maghrib mein tha jise ek raja ne taameer karwaya tha.	18	نت has been misspelled, the correct spelling is نے	
1917ء - پہلی جنگ عظیم میں امریکا نے ڈچ لینڈ(جرمنی) سے جنگ کا اعلان کر دیا۔	16	1917 - pahli jange azeem mein America ne Dutch Land (Germany) se jang ka ailaan kar diya.	17	Need space before (جرمنی)	
یہاں سے اقبال کی تعلیم کا آغاز ہوا۔	8	yahaan se Iqbal kee taaleem ka aaghaaz hua.	8		
وجی اس واقعے کے بارے میں الجھن میں ہے، زیادہ تر وجہ سے اس نے کسی کو خواب دیکھا تھا کہ وہ ان کے صحیح الفاظ کو کہہ رہے ہیں۔	30	wajee is waqey ke baare mein uljhan mein hai, zyada tar wajah se us ne kisi ko khoob dekha tha ki wo un ke sahee alfaaz ko kah rahe hain.	30		
جزیرة البحرین	2	Jazeeratul Bahrain	2		
آپ کی مشہور تالیفات مندرجہ ذیل ہیں :	8	aap kee mash-hoor taaleefaat mandarja zail hain :	8		
کاندید میں وولٹئیر فطرت کے دو متضاد پہلوؤں ذاتی رجائیت پسندی اور تاریخی قنوطیت پسندی میں مصالحت کروانے کی کوشش کی گئی ہے۔	23	Kandeed mein voltier fitrat ke do mutazaad pahluon zaati rajayiat pasandi aur taareekhi qunootiyat pasandi mein musaalihat karwaane kee koshish kee gayi hai.	23		
مون سون ہواؤں، بادلوں اور بارشوں کا ایک سلسلہ ہے۔	10	Monsoon hawaon, badalon aur baarishon ka ek silsila hai.	9	Spelling of "Monsoon" in Urdu contains a space, hence inconsistency in the word count.	
ماہنامہ ترجمان ابوالمکارم محمد انواراللہ نے سابقہ ریا ست حیدرآباد سے شروع کیا تھا۔	14	maahnama tarjumaan Abul-Mukaram Mohammad Anwarullah ne saabiqa riyaasat Hyderabad se shuroo kiya tha.	13	ریا ست has been misspelled, the correct spelling is ریاست	
لطائف اشرفی اور مکتوبات اشرفی قرون وسطٰی کے مآخذ کے طور ہر (اس پر انڈین کونسل فار ہسٹاریکل ریسرچ کی امداد حاصل تھی)	23	Lataif Ashrafi aur Maktoobaate Ashrafi qaroone wusta ke maakhaz ke taur har (is par Indian Council for Historical Research kee imdaad haasil thi)	23		
ان کی تین قسمیں ہیں۔	5	in kee teen qismein hain.	5		
پروفیسر صاحب نے اپنی اس دور وزارت کو اپنی زندگی کا تاریک باب قرار دیا ہے۔	16	Prof. Sb. Ne apni is daure vizaarat ko apni zindagi ka tareek baab qaraar diya hai.	16		
ٹڈی	1	tiddi	1		
مشہور امریکی اداکارچارلٹن ہسٹن الے نوائے کی ایوانسٹن نامی جگہ پر 4 اکتوبر 1923ء کو پیدا ہوئے،	17	Mash-hoor Americi adaakaar Charlton Heston Illinois kee Evanston naami jagah par 4 October 1923 ko paida huye.	17		
اداکاری کی تربیت حاصل کی اور تین برس کے لیے امریکی ایئر فورس میں خدمات انجام دیں۔	17	adaakaari kee tarbiyat haasil kee aur teen baras ke liye Americi Air Force mein khidmaat anjaam dein.	17		
اس وقت ان کی عمر 36 سال تھی۔	8	us waqt un kee umar 36 saal thee.	8		
اس علم اور حکمت کی بنا پر جسے وہ اپنی رحمت کا مستحق سمجھتا ہے اسے اپنی رحمت میں داخل کر	21	is ilm aur hikmat kee bina par jise wo apni rahmat ka mustahaq samajhta hai use apni rahmat mein daakhil kar	21		
لیتا ہے اور جسے وہ ظالم پاتا ہے اس کے لیے دردناک عذاب کا انتظام اس نے کر رکھا ہے۔	20	leta hai aur jise wo zaalim paata hai us ke liye dardnaak azaab ka intezaam us ne kar rakha hai.	20		
انور سادات کی جانب سے اسرائیلی حکومت کو تسلیم کرنے اور سابق شاہ ایران محمد رضا شاہ پہلوی کو سیاسی پناہ دینے پر ایرانی حکومت نے مصر سے	28	Anwar saadaat kee jaanib se Israeli hukoomat ko tasleem karne aur saabiq Shah Iran Mohammad Raza Shah pahlavi ko siyaasi panaah dene par Irani hukoomat ne Misr se	28		
اپنے تمام تعلقات منقطع کرلئے اور انور سادات کے قتل کے بعد 1981ء میں دار الحکومت تہران کی ایک مصروف سڑک کو خالد اسلامبولی سے موسوم کر دیا۔	28	apne tamaam taalluqaat munqata kar liye aur anwar saadaat ke qatl ke baad 1981 mein daarul hukoomat Tehran kee ek masroof sadak ko Khalid Islamboli se mausoom kar diya.	29	کرلئے has been misspelled, the correct spelling is کر لئے	
پاکستان مسلم لیگ عام طور پر آل انڈیا مسلم لیگ کو ہی کہتے ہیں جسے تقسیم کے	17	Pakistan Muslim League aam taur par All India Muslim League ko hee kahte hain jise taqseem ke	17		
بعد پاکستان منتقل ہونے کے بعد بعض اوقات تمیز کے لیے یہ نام دیا جاتا ہے۔	16	baad Pakistan muntaqil hone ke baad baaz auqaat tameez ke liye ye naam diya jaata hai.	16		
ان آیات میں صرف ان کی بہترین جزا بتانے ہی پر اکتفا نہیں کیا گیا ہے بلکہ مختصراً یہ بھی بتا	21	in aayaat mein sirf un kee behtareen jaza bataane hee par iktefa nahin kiya gaya hai balki mukhtasran ye bhi bata	21		
دیا گیا ہے کہ ان کے وہ کیا اعمال ہیں جن کی بنا پر وہ اس جزا کے مستحق ہوں گے۔	21	diya gaya hai ki un ke wo kya aimaal hain jin kee bina par wo is jaza ke mustahaq hon ge.	21		
شورے کا تیزاب یا نائٹرک ایسڈ چاندی کو اپنے اندر حل کر لیتا ہے، مگر سونے کو حل نہیں کر پاتا۔	21	shore ka tezaab ya Nitric Acid Chandi ko apne andar hal kar leta hai, magar sone ko hal nahin kar paata.	21		
راجگان مندرہ اپنی کامرانیوں کو پیر احمد شاہ کی بشارت سے منسوب کرتے ہیں قبلہ پیر محمد شاہ نے بعد از وصال مدفن تبدیل فرمایا ،منگلا ڈیم	27	Raajgaan mandarah apni kaamraaniyon ko Peer Ahmad Shah kee bashaarat se mansoob karte hain qibla Pir Mohammad Shah ne baad az wisaal mudaffan tabdeel farmaya, Mangla Dam	27	فرمایا ،منگلا has been misspelled, the correct spelling is فرمایا، منگلا	
کی تعمیر کی وجہ سے کھنیارہ شریف سے پیر صاحب کے مزارات کی منتقلی عمل میں آئی تو جناب پیر صاحب نے خطہ پوٹھوار میں جی ٹی	27	kee taameer kee wajah se Khanyara Sharif se Peer Sahab ke mazaaraat kee muntaqli amal mein aayi to janaab Peer Sahab ne khitta Pothwar mein G T	27		
روڈ بچہ گاؤں کے قریب اپنا مسکن بنالیاجو اب کھنیارہ ثانی کے نام سے مشہور ہے جہاں پیر صاحب کا پرشکوہ روضہ مبارک اپنی تمام تر رعنائیوں	27	Road bachcha gaon ke qareeb apna maskan bana liya jo ab Khanyara Saani ke naam se mash-hoor hai jahaan Peer Sahab ka pur-shikoh rauza mubarak apni tamaam tar ra-naiyon	29	بنالیاجو has been misspelled, the correct spelling is بنا لیا جو	
اور جلوہ انوار وتجلیات کے ساتھ عقیدت مندوں کے قلوب و ارواح کو منور کیے ہوئے ہے،,آفتاب معرفت،، پیر صاحب کی سوانح حیات و کرامات کامجموعہ ہے	27	aur jalwa anwaar wa tajalliyaat ke saath aqeedat mandon ke quloob wa arwaah ko munawwar kiye huye hai, aftaabe muarfat, Peer Sahab kee sawaanih hayaat wa karaamaat ka majmua hai	30	وتجلیات has been misspelled, the correct spelling is و تجلیات  need space afte ہوئے ہے،  کامجموعہ has been misspelled, the correct spelling is کا مجموعہ	
جس کی جدید اشاعت چودھری محمد وارث خان ایڈوکیٹ راولپنڈی کی عقیدت کا اظہار ہے پیر محمد شاہ صاحب صوفی شاعر بھی تھے آزاد کشمیر اور علاقہ	27	jis kee jadeed asha-at Chaudhary Mohammad Waris Khan Advocate Rawalpindi kee aqeedat ka izhaar hai Peer Mohammad Shah Sahab Sufi shayar bhee the azad Kashmir aur ilaaqa	27		
پوٹھوار کی وسیع وادیوں مین ان کا سوز و گداز میں ڈوبا ہوا عارفانہ کلام مجلسی زندگی کا جزو بن چکا ہے آج بھی بے شمار لوگ	27	Pothwar kee wasee waadiyon mein un ka sooz wa gudaaz mein dooba hua aarifaana kalaam majlisee zindagi ka juzw ban chuka hai aaj bhi be shumaar log	27		
آپ کی ابیات کوانتہائی عقیدت سے پڑھتے ہیں اور ان کے عارفانہ کلام سے روحانی سوز و گداز اورصفائے قلب حاصل کرتے ہیں لوک ورثہ کے زیر	27	aap kee abiyaat ko intehayee aqeedat se padhte hain aur un ke aarifaana kalaam se roohani sooz wa gudaaz aur safaaye qalb haasil karte hain lok wrisaa kye zere	29	کوانتہائی has been misspelled, the correct spelling is کو انتہائی  اورصفائے has been misspelled, the correct spelling is اور صفائے	
اہتمام طباعت شدہ پیر صاحب کے کلام کے دو مجموعہ،,من کے تار،،اور،,پیر دی ہیر،، عقیدت مندان کے فکر وفلسفہ،روشنی واطمینان قلب کاسامان مہیا کر رہے ہیں۔	26	ihtemaam tabaat shuda Peer Sahab ke kalaam ke do majmooa "man ke taar" aur "Peer di Heer" aqeedat mandaan ke fikr wa falsafa, roshni wa itminaane qalb ka saamaan muhaiya kar rahe hain.	33	وفلسفہ has been misspelled, the correct spelling is و فلسفہ  need space before روشنی  واطمینان has been misspelled, the correct spelling is و اطمینان  کاسامان has been misspelled, the correct spelling is کا سامان  need space after مجموعہ  need space before and after اور	
مزید دیکھیے: آثار اقبال	4	mazeed dekhiye: aasaare Iqbal	4		
سردار علی ٹکر 1956ء میں ٹکر گاؤں جو تخت بائی ضلع مردان میں واقع ہے پیدا ہوئے۔	17	Sardar Ali Takar 1956 mein Takar gaon jo Takht Bai zila Mardaan mein waqe hai paida huye.	17		
بعض کتابوں کے مطابق تریاق یونانی زبان میں ’’ادویہ سمّیہ قاتلہ‘‘ کے لیے بھی بولا جاتا ہے لیکن	18	baaz kitaabon ke mutaabiq tiryaaq Unani zabaan mein "adwiya summiya qaatila" ke liye bhi bola jaata hai lekin	18		
اب یہ ہر قسم کے زہروں کے لیے مفید دواء کے معنی میں استعمال کیا جانے لگا ہے۔	18	ab ye har qism ke zahron ke liye mufeed dawa ke maani mein istemaal kiya jaane laga hai.	18		
اب بھی نئی دنیا اس سے تحریک حاصل کر رہی ہے۔	11	ab bhi nayi duniya us se tahreek haasil kar rahi hai.	11		
شہید ثالث رحمة اللہ علیہ اور مولانا محمد تقی برغانی نے بھی نام کی صراحت نہیں فرمائی۔	17	shaheed Saalis rahmatullah alaihi aur Maulana Mohammad Taqi Barghani ne bhi naam ki siraahat nahin farmayi.	16	Spelling of "rahmatullah" in Urdu contains a space, hence inconsistency in the word count.	
مصر	1	Misr	1		
لندن میں اس کے رقص نے لوگوں کو بے حد متاثر کیا۔	12	London mein us ke raqs ne logon ko be had mutassir kiya.	12		
ویب سائٹ گل بوٹے	4	Website gul boote	3	Spelling of "Website" in Urdu contains a space, hence inconsistency in the word count.	
اے خدا، تو مجھے، میرے محبوب کو اور ہر چیز کو لے لے، لیکن مجھ کو جب تک زندہ ہوں اس وطن سے جدا نہ کر۔	26	Aye Khuda, tu mujhe, mere mahboob ko aur har cheez ko le le, lekin mujh ko jab tak zindah hoon is watan se juda na kar.	26		
محبت میں ناکامی کے اس تجربے نے ذہنی طور پر شدید متاثر کیا۔	13	mohabbat mein naakaami ke is tajurbe ne zehni taur par shadeed mutassir kiya.	13		
بابر	1	Babar	1		
یہ شہر میں چند پانی والے تفریحی پارکس میں سے ایک ہے۔	12	ye shahar mein chand paani waale tafreehi parks mein se ek hai.	12		
حافظ کی شاعری پر تحقیق کا بھی یہی دور تھا ساتھ ہی ان کی لافانی کتاب ”روشنائی “بھی اسی دوران لکھی گئی۔	22	Hafiz kee shayari par tahqeeq ka bhi yahi daur tha saath hi un kee laafaani kitaab "Roshani" bhi isi dauraan likhi gayi.	22		
جامع مسجد اسمعیل جامع مسجد اسمعیل جوہرٹاون بلاک اے ٹو میں تکون پارک کے سامنے واقع ہے۔	17	Jama Masjid Ismail Jama Masjid Ismail Johar Town Block A two mein tikon park ke saamne waaqe hai.	18	جوہرٹاون has been misspelled, the correct spelling is جوہر ٹاون	
قاتل ایسا شخص تھا جسے سب مرا ہوا تسلیم کر چکے ہوتے ہیں لیکن وہ دراصل زندہ حالت میں اپنا کام انجام	22	qaatil aisa shakhs tha jise sab mara hua tasleem kar chuke hote hain lekin wo dar-asal zinda haalat mein apna kaam anjaam	22		
دے رہا ہوتا ہے، وہ اپنی کامیابی پر جشن مناتا آخری مہمان کو مارنے کے لیے پر تول ہی رہا ہوتا ہے	22	de raha hota hai, wo apni kaamiyaabi par jashn manata aakhri mehman ko maarne ke liye par taul hi raha hota hai	22		
کہ ویرا اسے مار دیتی ہے لیکن جب اسے اپنے بچنے کی کوئی امید نہیں دکھائی دیتی تو وہ مرنے سے پہلے	22	ki veera use maar deti hai lekin jab use apne bachne kee koi ummeed nahin dikhayee detee to wo marne se pahle	22		
پولیس کے نام ایک پیغام چھوڑ جاتی ہے جس کے ذریعہ پولیس کو اصل قاتل کا علم ہوجاتا ہے۔	19	police ke naam ek paighaam chhod jaati hai jis ke zaria police ko asal qaatil ka ilm ho jaata hai.	20	ہوجاتا has been misspelled, the correct spelling is ہو جاتا	
شاہی خاندان کے افراد، معاشرے کے عظیم افراد اس کے مداحوں میں سے تھے۔	14	Shahi Khandan ke afraad, muashre ke azeem afraad us ke maddahon mein se the.	14		
اس ایئر لائن کو 2004 میں حبیب علوی نے شروع کیا۔	11	is airline ko 2004 mein Habib Alvi ne shuroo kiya.	10	Spelling of "Airline" in Urdu contains a space, hence inconsistency in the word count.	
چودہویں باب اولاد ابوالفضل عباس بن حضرت علی ع کاذک رہے۔	11	chaudahven baab aulaad Abulfazal Abbas bin Hazrat Ali ka zikr hai.	11	ع کاذک رہے۔ has been misspelled, the correct spelling is کا ذکر ہے۔	
بیوی: ليلى بنت مسعود	4	Biwi: Laila bint Masood	4		
فلم ’’قیدی‘‘ سے سلمیٰ ممتاز عروج پر پہنچ گئی تھیں۔	10	film "Qaidi" se Salma Mumtaz urooj par pahunch gayi theen.	10		
وائس آف امریکا کے چارٹر کے مطابق وائس آف امریکا کی خبریں جامع ،مکمل اور مستند ہوتی ہیں، جنہیں باوثوق ذرائع سے تصدیق کے بعد نشر کیا جاتا ہے۔	29	Voice of America ke charter ke mutaabiq Voice of America kee khabrein jaame, mukammal aur mustanad hoti hain, jinhein ba-wasooq zarai se tasdeeq ke baad nashr kiya jaata hai.	29		
ایڈنبرا اگرچہ دار الخلافہ ہے لیکن سب سے بڑا شہر گلاسگو ہے۔	12	Edinburgh agarche darul khilaafa hai lekin sab se bada shahar Glasgow hai.	12		
مصنفہ نے بڑ ے خوبصورت انداز میں اس کردار کو تراشا ہے۔	12	musannifa ne bade khoobsoorat andaz mein is kirdaar ko taraasha hai.	11	Incorrect: بڑ ے, Correct: بڑے	
اینگلو انڈین مغربی اور ہندوستانی نسلوں کا امتراج ہیں اور ان کی مخصوص روایات اور مختلف رنگ و روپ ہیں۔	20	Anglo Indian maghribi aur Hindustani naslon ka imtezaaj hain aur un kee makhsoos riwayaat aur mukhtalif rang wa roop hain.	20		
مثلثیات عموماً ثانوی مدارس میں پڑھایا جاتا ہے، علاحدہ نصاب کے طور پر یا پیش حسابان نصاب میں۔	18	musallasiyaat umooman saanvi madaaris mein padhaya jaata hai. Alahida nisaab ke taur par ya pesh hisaabaan nisaab mein.	18		
ایک قدیم ایرانی تہوار ہے جو آج بھی بکثرت منایا جاتا ہے۔	12	ek qadeem Irani tahwaar hai jo aaj bhi ba-kasrat manaya jaata hai.	12		
اس سلسلے میں ایک ڈاکٹر کا سرٹیفکیٹ بھی پیش کیا گیا۔	11	is silsile mein ek doctor ka certificate bhi pesh kiya gaya.	11		
غیر برہمن کالی کے درگا کے روپ کو تسلیم کرتے ہیں۔	11	ghair barhaman Kaali ke Durga ke roop ko tasleem karte hain.	11		
کچھ عرصہ بعد انہوں نے بھی دوسرے بزرگ کی خدمت میں بھیج دیا۔	13	kuchh arsa baad unhon ne bhi doosre buzurg kee khidmat mein bhej diya.	13		
اثبات پبلی کیشنز رالپنڈی، فروری 1984ء۔	6	Asbaat Publications Rawalpindi, February 1984.	5	رالپنڈی has been misspelled, the correct spelling is راولپنڈی	
ضلع ایمیشلی	2	Zila Ameshli	2		
جب ایک آدمی درخت پر لگے ہوئے پھل کا حساب لگالے (اندازہ) اور اسے فروخت کر دے، اس	18	jab ek aadmi darakht par lage huye phal ka hisaab laga le (andaza) aur ise farokht kar de, is	19	لگالے has been misspelled, the correct spelling is لگا لے	
سے قبل کہ وہ پھل (جس کو اس نے فروخت کیا) درخت سے اتار لیا گیا ہو۔	17	se qabl ki wo phal (jis ko us ne farokht kiya) darakht se utaar liya gaya ho.	17		
"کیتھولک انسائکلوپیڈیا: قانا"۔	3	"Catholic encyclopedia: Cana"	3		
یعنی مال کی طرح جیسے ساڑھے سات تولے سونا یا ساڑھے باون تولے چاندی کی طرح مخصوص حدِ پیداوار نہیں ہے۔	21	yaani maal ki tarah jaise saadhe saat tole sona ya saadhe baawan tole chaandi kee tarah makhsoos hadde paidawaar nahin hai.	21		
یہ مری، وقت سے آخری گفتگو ہے	7	ye meri, waqt se aakhri guftugoo hai	7		
آپ اس میں اضافہ کر کے ویکیپیڈیا کی مدد کر سکتے ہیں۔	12	aap is mein izaafa kar ke wikipedia kee madad kar sakte hain.	12		
اس کی بیماری نے آہستہ آہستہ اس کے ہاتھ، پیر اور زبان کو مفلوج کر دیا۔	16	is kee beemari ne aahista aahista us ke haath, pair aur zabaan ko maflooj kar diya.	16		
سندھی کے اعلی پائے کے شاعر تھے۔	7	Sindhi ke aala paaye ke shayar the.	7		
"ڈگری کالج بونی" پاکستان کے ضلع چترال کے تحصیل مستوج کی اہم ترین تعلیمی درسگاہ ہے۔	16	"Degree College Boni" Pakistan ke zila Chatral ke tahseel Mastooj kee aham tareen taaleemi darasgaah hai.	16		
شاطبہ	1	Shaatba	1		
عطاء بن یسار کی روایت ہے کہ سب کے سب اسی وقت ہلاک نہیں ہو گئے	16	Ata bin Yasaar kee riwaayat hai ki sab ke sab usi waqt halaak nahin ho gaye	16		
بلکہ کچھ تو وہیں ہلاک ہوئے اور کچھ بھاگتے ہوئے راستے بھر گرتے چلے گئے۔	15	balki kuchh to wahin halaak huye aur kuchh bhaagte huye raaste bhar girte chale gaye.	15		
جزیرہ خضراء	2	jazeera Khizraa	2		
پلینو۔	1	Plano	1		
نوروز بہاری اعتدالین کا دن ہے اور شمالی نصف کرہ میں بہار کے آغاز کی علامت ہے۔	17	nauroz bahari aitedaaleen ka din hai aur shumaali nisf kurrah mein bahaar ke aaghaaz kee alaamat hai.	17		
روئے حسن، رخ حسین، جلوہ طراز مشرقین	7	roye Hassan, rukhe Hussain, jalwa taraaz mashriqain	7		
برصغیر کے بہت سے شہر ایسے ہیں جن کے ناموں میں کلمہ ناگ شامل ہے۔	15	barre-sagheer ke bahut se shahar aise hain jin ke naamon mein kalma naag shaamil hai.	15		
کرناٹک میں 1981ء کی شراب خوری سے اموات بھارت کی ریاست کرناٹک میں 1981ء میں غیر قانونی	17	Karnataka mein 1981 kee sharaab khori se amwaat Bharat kee riyaasat Karnataka mein 1981 mein ghair qaanooni	17		
