ھيو مئي 2016 ۾ ھن پنھنجو ٻيو ڪتاب جاري ڪيو جنھن جو نالو ويگاس ڊائري ھيو جنھن ۾ ھن پنھنجي ڪيريئر ء ويگاس ۾ گھاريل پنھنجي زندگيءَ جا تفصيل ڏنا	30	hio may 2016 men hin pnhinajo biyo kitaab jaari kayo jahin jo naalo oegas daire hio jahin men hin pahinje kerueir oegas men gharel pahinje zindagi jaa tafsil dinaa	29	ھيو مئي 2016 ۾ ھن پنھنجو ٻيو ڪتاب جاري ڪيو جنھن جو نالو ويگاس ڊائري ھيو جنھن ۾ ھن پنھنجي ڪيريئر ويگاس ۾ گھاريل پنھنجي زندگيءَ جا تفصيل ڏنا	Remove extra word ڪيريئر
125 ــ حقيقي بنت الرسول في رد ڪتاب قرت العينين الرسول (حصو ٻيو).	13	125 - haqueke bint alrasul fee rd kitaab kratu alaenen alrasul (hiso biyo).	13		
سندس -بين- الاقوامي ساک وارن رسالن ۾ 17 کان وڌيڪ تحقيقي مقالا ڇپيل آهن.	14	sandas ben alaakoame saakh waaran rsalan men 17 khan wadheeka tahqeeqe mkalaa chapiyal ahin.	14		
هن ڪرائون سائيز ڪتاب جو ڪچو جلد آهي، جنهن ۾ 136 صفحا آهن ۽ قيمت سوا رپيو ڄاڻايل آهي.	19	hin karaion saaiz kitaab jo kcho jald ahe, jahin men 136 sufhaa ahin aen qeemat soa rpiyo jaanaayal ahe.	19		
21 آگسٽ – حيدرآباد دکن پنهنجي آزادي واري اعزاز کي سرڪاري طور تي پڌرو ڪيو.	15	21 august - hyderabad dkhanu pahinje aazaadi ware aazaz khe sarkaari toru te padhiro kayo.	15		
پهريائين هڪ نياڻي پيدا ٿي ۽ پوءِ ست پٽ ترتيبوار عبدالرحمان، الهه بخش، محمد صالح، الهڏنو، گاهي، عبدالرحيم ۽ دائود پيدا ٿيا.	22	phareian hiku nyaanre pedaa thi aen poi sata putu tartibwaar abdalrhmaan, alhh bakhsh, muhammad saalih, alhdino, guhe, abdalrhem aen daiod pedaa thiyaa.	22		
ڊيمي سائيز جي 144 صفحن تي مشتمل، هن ڪتاب جي قيمت 300 روپيا آهي.	14	dime saaiz je 144 sufhan te mushtamil, hin kitaab je qeemat 300 ropiyaa ahe.	14		
اھا گسائي، مشين استعمال ڪرڻ سان تڪڙي ۽ عمدي رھي ٿي.	11	ihaa gsaaie, mshayun istaemal karanu saan tkdre aen amde rahe thi.	11		
خاصيت: هن کي ڌوئي سرمون ڪري استعمال ڪبو ته، اک جي ڦلي، ڌنڌ، خارش ۽ نظر جي واڌاري کي فائدو ڪندو.	21	khaaset: hin khe dhwai sirmun kare istaemal kbo ta, akh je phle, dhndh, kharsh aen nazara je oadhaare khe faido kando.	21		
ڇاڇري تعلقي ۾ ته ٻوهه ايترو ٿئي ٿو جو بعضي ڏهرن جا ڏهر گهاٽن ٻوهن سان سارا سفيد نظر ايندا آهن.	21	chhaachhre tailqe men ta bohh aetro thiay tho jo baze dharn jaa dhar ghaatin bohin saan saara sfeed nazara indaa ahin.	21		
جنهن جي ڪري هن علائقي جي تاريخ قدامت واضح ٿئي ٿي.	11	jahin je kare hin ilaiqe je tareekh kdamt oazh thiay thi.	11		
جيئن جيئن دنيا ۾ علم ۽ ھنر پيا وڌندا سائنس جون ايجادون پيون ٿينديون نيون نيون شيون پيون معلوم ٿينديون.	20	jian jian duniyaa men ilimu aen hinar piyaa wadhnda saains joon aejaadon piyun thindiyun neon neon shayun piyun maloom thindiyun.	20		
چون ٿا ته صفين واري -جنگ-، پاڻ حضرت علي عليه السلام جي طرفداريءَ ۾ وڙهيو هو ۽ -ان- -جنگ- ۾ ئي شهيد ٿيو هو.	24	chawan thaa ta sfeen ware jang, paan hazrat ali aleh alsalaam je tarafudarea men odrhuyo ho aen una jang men ie shaheed thiyo ho.	24		
4- نومبر 1944ع تي ميرپورخاص ۾ ”سنڌي ادبي مرڪزي صلاحڪار بورڊ“ طرفان ڪافي متعلق ادبي محفل ٿي، جنهن جي صدارت سيد ميران محمد شاهه ڪئي.	25	4 november 1944 te meerpurkhaas men "sindhi adabi markazi salahakaar Board" tarfaan kaafi mtailq adabi mhfl thi, jahin je sdaratu sayad meeruna muhammad shah kai.	25		
ڪي ته صفا رئجي ميسارجي ويا آهن.	7	ke ta sfa rije mesaarje wiya ahin.	7		
جيئن مشهور آهي ته ٻه ”ڪوربان“ جا پٽ جيڪي اذبڪ خان جي لشڪر جي، چنگيز خان کي خبر ڏيندا هئا.	20	jian mashuru ahe ta baa "korbuna" jaa putu jeke azbk khanu je lashkar je, chngez khanu khe khabara dindaa huwa.	20		
سندس جنم وقت موسم جهڙالي ٿي وئي.	7	sandas janam wakt mosam jahiraale thi wai.	7		
صنف جو هڪ ٻيو مفهوم مذڪر ۽ مؤنث وارو به آهي، جنهن کي انگريزيءَ ۾ Gender	16	snf jo hiku biyo mfhome mzikiru aen mns waro bi ahe, jahin khe angrezia men Gender	16		
چئبو آهي، شاعريءَ ۾ عورت جي ڪردار کي اڪثر ”صنف نازڪ“ طور پيش ڪيو ويو آهي.	16	chaibo ahe, shaairia men aurata je kirdaar khe aksar "snf nazk" toru peshu kayo wayo ahe.	16		
انهن سڌارن تحت هارين ۽کي زرعي مقصدن جي لاءِ بهتر سهولتون ۽ آسان شرطن تي قرض ڏيڻ شامل هئا.	19	unhan sdhaaran tht haarin aenkhe zrae maqsadn je laai behtar sholtun aen aasaan shrtn te krz diyan shaamil huwa.	19		
پريوگ ڪرمڻي: جڏهن فعل جو تعلق مفعول سان هجي.	9	pareog karmnre: jadahin fal jo tailq mfaol saan huje.	9		
سندس ٻيو فرزند، عبدالرحيم چاڳلا بئريسٽر ھيو.	7	sandas biyo farzand, abdalrhem chagulaa biresttr hio.	7		
موٽروي	1	mutarve	1		
هن رٿا تحت لبيا تي برطانوي ۽ فرانسيسي قبضو برقرار رکندي به، اصولي حوالي سان ان ملڪ کي گڏيل قومن جي حفاظت ۾ ڏنو ويو.	25	hin rthaa tht lbyaa te brtunaoe aen frunasese kabzo brqaraar rakhande bi, asulue hawale saan una mulku khe gadiyal qomun je hfazt men dino wayo.	25		
سند وفات جي تاريخ وارو بيت هي آهي: سال تاريخ از خرد جستم، گفت هاتف کہ ”ماه	17	sand wafaata je tareekh waro bet he ahe: saala tareekh az khrd jsatam, gft haatf kh "mah	17		
مخفي شد، پنهنجو مقبرو هن پنهنجي جيئري ئي ٺهرائي ڇڏيو هو، تنهن ۾ هوءَ رکي ويئي، اُهو	17	mkhfee shd, panhinjo mkabaro hin pahinje jeire ie thharaie chhadiyo ho, tanhin men hoa rakhe wei, uho	17		
مقبرو تمام سهڻو سنگ مرمر جو هو، ۽ سونا ڪلس هئس، مگر ڪجهه سکن جي راڄ ۾	17	mkabaro tamam suhno sang mrmr jo ho, aen sonua kuls huwas, magar kujh skhanu je raaj men	17		
۽ ڪجهه انهيءَ کانپوءِ، اُهو ڀڄي ڀُري ويو آهي، ۽ هاڻ مٿانئس ريل جو رستو جاري آهي.	17	aen kujh unahia khapoi, uho bhuji bhure wayo ahe, aen haani mathanis rel jo rasto jaari ahe.	17		
سج اڀريو	2	Sach abhareo	2		
اڳٺ اڻڻ جو هنر سنڌ جي گهرو هنرن ۾ شامل ٿئي ٿو، جيڪو آڳاٽي دؤر کان هلندو	17	aguth ununr jo hinar Sindh je gharuo hinarn men shaamil thiay tho, jeko aagate doar khan halando	17		
اچي ٿو، اَڳٺ ٺاهڻ لاءِ خاص قسم جو فريم ٿئي، جنهن کي ”ڪارچوپ“ يا ”ڪارب“ سڏين.	16	ache tho, aagth thaahinu laai khaas qasam jo frem thiay, jahin khe "kaarchop" yaa "kaarb" sdinu.	16		
پاڻ فياض دلي سان دولت الله جي راه ۾ خرچ ڪرندا هئا۔	12	paan fyaaz dile saan dolata allah je rah men kharch karnda huwa-	12		
فالـج، لقوي، سنڌن جي سور، نقرس ۽ عضون جي ڏڪڻيءَ لاءِ موافق آهي.	13	fal-j, lkoe, Sindhn je soor, nkrs aen azon je dknrea laai moafk ahe.	13		
هيءُ ڪتاب علي خان ۽ سندس ساٿين جو لکيل آهي.	10	heu kitaab ali khanu aen sandas saathin jo likhiyal ahe.	10		
جيئن تھ ھن قسم جي فرشن ۾ ھڪ وڌيڪ ڪاٺ جي گرڊر جو اضافو ڪجي ٿو ۽ ٻڌندڙ شھتيرن (Binding joists)	21	jian ta hin qasam je frshn men hiku wadheeka khaathu je grdr jo azafo kaje tho aen bdhnddr shhtern (Binding joists)	21		
کي انھيءَ سان جوڙي ڪاٺ جو پڃرو ٺاھيو وڃي ٿو، انھيءَ سبب ڪري گرڊرن جي ڪمزور ٿيڻ جو انديشو رھي ٿو.	21	khe inahia saan jodre khaathu jo pnjro thuheo waji tho, inahia sababu kare grdrn je kamzor thiyan jo unadesho rahe tho.	21		
سندس رهائش ڪراچيءَ ۾ آهي.	5	sandas rihaish Karachi men ahe.	5		
ڪمپيوٽري ڊيٽا جا ٽي قسم هوندا آهن:	7	computere ditta jaa te qasam honda ahin:	7		
ننڍڙا گلابي رنگ جا گل ڪندو آهي ۽ هميشھ گل ٿيندا رهندا اٿس.	13	nndhdra gulabe rang jaa gul kando ahe aen hameshh gul thindaa rahandaa athas.	13		
حد ته هي آهي جو راشدي صاحب جي ايڊٽ ڪيل فارسي ايڊيشن جو نه ته ڪٿي ذڪر ڪيو ويو آهي ۽ نه وري ان جي ضرورت سمجهي وئي آهي.	29	hada ta he ahe jo rashde saahiba je aedtt kayal faarsi aedishn jo na ta kithe zikiru kayo wayo ahe aen na wari una je zaroorat samjhe wai ahe.	29		
اهي نظم ان ڪري ياد آهن جو انهن ۾ اسان جو ننڍپڻ چٽيل آهي.	14	uhe nazam una kare yaad ahin jo unhan men asan jo nndhpinu chtel ahe.	14		
20 صديءَ جي سنڌي شاعريءَ تي يورپ جي رومانوي دور جي شاعريءَ جو چڱو اثر ڏسڻ ۾ اچي ٿو.	19	20 sadia je sindhi shaairia te urap je romaanoe doru je shaairia jo chagu asaru disanu men ache tho.	19		
1947ع ۾ هي محل ٺهي راس ٿيو ۽ ان سال ئي ورهاڱو ٿيو هو.	14	1947a men he mhl thhe ras thiyo aen una saala ie orhaango thiyo ho.	14		
انهن مان ظاهر ٿئي ٿو ته انهيءَ ڏس ۾ به سنڌي شاعرن پنهنجو جدا ۽ سهڻو انداز پيدا ڪيو آهي، جنهن کي نڀائيندا پيا اچن.	25	unhan maan zaahir thiay tho ta unahia disu men bi sindhi shaairan panhinjo judaa aen suhno andaaz pedaa kayo ahe, jahin khe nbhianda piyaa achan.	25		
ماءُ ٻار کي 9 مهينا پيٽ اندر پالي ٿي.	9	maau baaru khe 9 mhena petu andar pale thi.	9		
1944ع ۾ محمد علي جناح، علي ڳڙه ۾ هڪ تقرير ۾ تقرير ڪئي.	13	1944a men muhammad ali jinah, ali gdrh men hiku tkrer men tkrer kai.	13		
گهوڙن جي ريس، ڪراچي، لاهور ۽ راولپنڊيءَ ۾ ٿيندي آهي، ان لاءِ خاص ميدان آهن.	15	ghodrn je res, karachi, lahor aen rawalpndia men thindi ahe, una laai khaas medaan ahin.	15		
اصطلاحي زبان ۾ علمي ڪارنامو يا لکيل ڪتاب کي ”تصنيف“ چئبو آهي.	12	astlaahe zibaan men ilmi kaarnamo yaa likhiyal kitaab khe "tsnef" chaibo ahe.	12		
راجا ڏاهر انهيءَ ۾ رهندو هو ۽ محمد قاسم به انهي کي گهيرو ڪري ورتو.	15	raajaa dahar unahia men rahando ho aen muhammad qaasim bi inahi khe ghero kare warto.	15		
رحيمداد خان مولائي شيدائي لکي ٿو تہ: " چچ کان پوءِ سيلائج جو ٻيو پٽ، چندر گاديءَ تي	18	rhemdad khanu molaaie shedaie likhi tho t: " chch khan poi selaaij jo biyo putu, chandr gadea te	18		
ويٺو، جو وڏ تپسوي هو. هن ٻڌ ڌرم کي زور وٺايو. سيوهڻ جو راجا متو سندس خلاف قنوج	18	wetho, jo od tpsoe ho. hin bdh dhrm khe zor othaeo. sewhan jo raajaa mto sandas khilaaf knoj	18		
جي راجا سيهرس کان مدد گهرڻ ويو. ڪشمير جو راجا رمل چچ جو ڏوهٽو به، دشمن سان مددگار	18	je raajaa sehars khan madad gharunr wayo. kashmir jo raajaa rmil chch jo dohtto bi, dushman saan madadgar	18		
ٿي بيٺو، مگر چندر پنهنجي سلطنت کي بچائڻ ۾ ڪامياب ٿيو. حڪومت جي اٺين سال چندر مري ويو."	18	thi bitho, magar chandr pahinje sltnt khe bchainr men kamyaab thiyo. hukumat je uthuen saala chandr mari wayo."	18		
هن گل ۽ سوکڙيءَ جي نالي سان سنڌي چوڻيون برطانوي دور جي سنڌ سرڪار جي تعليم کاتي کي ڏنا.	19	hin gul aen sokhdrea je naale saan sindhi chawnion brtunaoe doru je Sindh sarkaar je taileema khaate khe dinaa.	19		
پاڪستاني عورتن جي مُلڪي تنظيم، جيڪا ”اَپوا“ (APWA) جي نالي سان مشهور آهي، اُن تنظيم جو بنياد فيبروري 1949ع ۾ -بيگم رعنا لياقت علي خان- رکيو.	26	pakistane auratun je mulke tinzem, jekaa "aapoa" (APWA) je naale saan mashuru ahe, una tinzem jo bunyaad february 1949a men begm rana lyaakt ali khanu rakhiyo.	26		
مولانا فضل الرحمان جي بيان تي اندرون سنڌ، صوبي سرحد ۽ بلوچستان ۾ نواز شريف لاءِ حمايت وڌي آهي.	19	molanaa fazal alrhmaan je bayaan te andaron Sindh, sobe sirhada aen blochistaan men nawaz sharif laai hmaet wadhi ahe.	19		
هن جون سخاوتون هن جي مهمان نوازيءَ جي بنسبت لڪل هونديون هيون.	12	hin joon skhotun hin je mehmaan nawazea je binsbt lkul hondiyun huyun.	12		
ٻنڌڻ ٻاروچن جا (عبدالغفور الستيءَ جي آتم ڪٿا)	8	bindhnr baaruwichn jaa (abdalgfor alstea je aatm kitha)	8		
شمشير پنهنجي عادت موجب ”نئين زندگي“ کي هڪ ادبي مشن ۽ جذبي تحت هلايو ۽ ڪئين نوان ليکڪ پيدا ڪيا، جن اڳتي هلي سنڌي ادب ۾ وڏو نالو ڪڍيو.	29	shmsher pahinje aadt mojib "naen zindagi" khe hiku adabi mshn aen jzbe tht hlaeo aen kain nawaan lekhaku pedaa kayaa, jin agte hali sindhi adabu men wado naalo kadhio.	29		
هو هن وقت صحافي آهي ۽ ميهڙ ۾ رهي ٿو.	10	ho hin wakt shafee ahe aen mehdr men rahe tho.	10		
گورنر (Governor) ھڪ حڪومتي اھلجار ھوندو آھي عام طور تي مختيار ڪاريا امرن کي انجام ڏيڻ جو ذميددار ھوندو آھي جنھن جو درجو رياست جي سربراھ جي تحت ھوندو آھي.	30	governor (Governor) hiku hukumate ahljaar hondo aahe aam toru te mkhtayaar kaaria amrn khe unajaam diyan jo zmeddar hondo aahe jahin jo darujo riyaasat je sirbrah je tht hondo aahe.	30		
سنڌ پرڳڻو، قديم -تهذيب- جو مرڪز رهيو آهي ۽ سنڌو درياهه، سنڌ لاءِ قدرت جو تحفو آهي.	17	Sindh paragnro, qadim tahzib jo markaz rahiyo ahe aen sindhu darya, Sindh laai qudrat jo thfo ahe.	17		
ٽنڊي الهيار جي ديني مدرسي جو باني هو.	8	tindi alhyaar je dinue mdaruse jo bunae ho.	8		
جيئن ماڻھو انھن مٿان بنا خوف خطري۽ سلامتيءَ سان رھي سگھن.	11	jian manhun unhan mathan binaa khof khatureaen salaamatea saan rahe sghina.	11		
تا قيامت شڪر گويم کردگار خويش را	7	ta kyaamt shkar goem khrdgar khoesh ra	7		
هيءُ ڪتاب لعل محمد جوڻيجي جو لکيل آهي.	8	heu kitaab lal muhammad jonreje jo likhiyal ahe.	8		
ان بعد سندس شغل فقط ست گُر (مرشد) ۽ ساڌ سنگ جي شيوا رهي، جنهن ۾ هن	17	una baad sandas shgl faqat sata gur (mrshd) aen sadhu sang je sheoa rahe, jahin men hina	17		
پاڻ گهڻو موکيو ان وقت ڌاري شڪارپور ۾ مهراج شنڪر ڀارتي وڏي درجي جو صوفي درويش هو.	17	paan ghano mokheo una wakt dhaare shikaarpur men mharaj shnkar bhaarate wade daruje jo soofi daruoesh ho.	17		
سندس روضي جي تعمير سلطان فيروز شاه طرفان، اُن وقت جي سيوهاڻي حاڪم، ملڪ اختيار الدين 757هه مطابق 1261ع ۾ ڪرائي.	21	sandas roze je taamir sultaan feroz shaah tarfaan, una wakt je seohaani haakim, mulku ikhtiyaar aldinu 757hh mutaabiqu 1261a men karaae.	21		
ائين ان طريقي سان اهو انگن جو نظام ڪم ڪري ٿو.	11	ian una tareqe saan uho angan jo nazaam kam kare tho.	11		
10انجمن ترقيءَ اردو جو ميمبر رهيو.	6	10unajman tarqia urdu jo member rahiyo.	6		
خاصيت: هن کي چيري وڇون يا نانگ جي ڏنگ تي ٻڌجي ته زهر کي مٿي چڙهڻ نه ڏيندو.	18	khaaset: hin khe chere ochhon yaa nanga je dng te bdhje ta zhar khe mathe chdrhnr na dendo.	18		
ڪن چيو ته ”-اُمي- اُهو شخص آهي، جيڪو لکڻ نه ڄاڻندو هجي.“	12	kan chayo ta "aume uho shakhsu ahe, jeko likhan na jaanando huje."	12		
ان جو ھڪ ايوان نيشنل ڪائونسل آھي جنھن کي گائيليانگ ٽشانگ چون ٿا جنھن جون 25 سيٽون	17	una jo hiku ewan national council aahe jahin khe gaieleanga ttshanga chawan thaa jahin joon 25 setton	17		
آھن جن مان 20 تي سڌي چونڊ ٿيندي آهي باقي پنج بادشاھ مقرر ڪندو آهي .	16	aahin jin maan 20 te sdhe chunda thindi ahe baaqi panj badshah muqarar kando ahe .	16		
ٺلهه جي تعمير مستطيل نما آهي.	6	thlhh je taamir msatatel nma ahe.	6		
هيءُ رسالو به راقم الحروف وٽ موجود آهي.	8	heu risaalo bi rakm alhrof wati mojod ahe.	8		
صحيح بخاري	2	sahih bukhari	2		
هي سياري جي موسم ۾ نڪرندو آهي، تنهنڪري نومبر کان اڳي پوکڻ اجايو آهي.	14	he syaare je mosam men nkarndo ahe, tahinkare nombr khan age pokhnr ajaaeo ahe.	14		
لاڙڪاڻه.	1	Larkana	1		
/ مرتب؛ اسد بيگ قليچ بيگ مرزا.	7	/ mratub; asd beg klech beg mirzaa.	7		
نارنگيءَ جي وڻ ۽ ميوي مان ٽن قسمن جو تيل نڪري سگهي ٿو: پنن مان ڪڙي	16	narangea je wanu aen meoe maan tin qasamn jo tel nikre saghe tho: pnn maan kdre	16		
قسم جو، گلن مان ٻئي قسم جو ۽ ميوي جي کل مان ٽئين قسم جو.	15	qasam jo, guln maan biay qasam jo aen meoe je khl maan ttien qasam jo.	15		
باز، سِرڻيون، ڪانءَ، ڳيرا ۽ ٻيا وڏا پکي ڪاٺڙين، گاهه ۽ کنڀن سان پنهنجي لاءِ آکيرا جوڙيندا آهن.	18	baz, sirnreon, kunaa, gera aen biyaa wadaa pakhi khaathudren, gaahu aen khanubhn saan pahinje laai aakherua jodrenda ahin.	18		
ان گهرن ۽ فيڪٽرين جا ڏينهن وڏا ڪري ڇڏيا ۽ رستن تي رات جي انڌير کي غائب ڪري،انهن کي محفوظ بنايو.	21	una ghuran aen feekttren jaa denhan wadaa kare chadiya aen rstin te raati je unadher khe gaib kare,unhan khe mahfooz binaaeo.	21		
سندن مزار جونپور جي ڳوٺ ڪمالپور ۾ آهي.	8	sandan mzar joonpur je gothu kamaalpur men ahe.	8		
هي جلد به ويڙهي مل کٽڻ مل، خيرخواهه پرٽنگ ورڪس، لاڙڪاڻي مان سال 1939ع ۾ ڇپائي پڌرو ڪيو.	18	he jald bi oedrhe mil khttnr mil, kherkhwah parating orks, laarkaane maan saala 1939a men chhpaae padhiro kayo.	18		
سانچو:انساني جنسيات ڪچو	3	saancho:insaani jinsyaat kcho	3		
سندس باج به بي حد تاثير وارو آهي.	8	sandas baj bi be hada taser waro ahe.	8		
سيڪنڊري -تعليم- ميونسپل ھاءِ اسڪول لاڙڪاڻي ۽ نور محمد ھاءِ اسڪول حيدرآباد مان حاصل ڪيائين.	15	sekundare taileema meonspal hai iskool laarkaane aen noor muhammad hai iskool hyderabad maan haasil kayain.	15		
جيئن ’احمد شينھن جھڙو مڙس اھي‘، پر استعاري ۾ ’احمد شينھن اھي‘ جو فقرو ڪم ايندو آهي.	17	jian 'ahmad shayunhin jhdro murus uhe', para asataaare men 'ahmad shayunhin uhe' jo fkro kam endo ahe.	17		
سچل ستر سالن کانپوءِ جڏھن صوفياڻي شاعري ۾ آيو ته ان جي وجدانیت به منفرد ھئي.	16	sachl satar salan khapoi jadahin soofiunue shaairi men aayo ta una je ojudaant bi manfrd hui.	16		
بخشل باغي نوابشاهه شهر جو رهندڙ آهي.	7	bakhshl baague nawaabshah shahru jo rahandar ahe.	7		
انھيءَ واسطي اسان وٽ عام طرح سان 1:2:4 جي ملاوٽ جو 11/2" کان 3" ٿلھو سيمينٽ ڪانڪريٽ جو تھ ڏيئي انھيءَ مٿان ڏامر جا ٻہ تھ چاڙھيا ويندا آھن.	29	inahia oaste asan wati aam taraha saan 1:2:4 je milawati jo 11/2" khan 3" thlho sementt kaanikrett jo ta dei inahia mathan damr jaa b ta chadrhyaa windaa aahin.	29		
زمين هلڪي ۽ ڀلي هئڻ کپي.	6	zameen halke aen bhale huwan khape.	6		
هڪ وائيءَ جو مثال: آئي مند ملار، آءٌ کهنبا ڪنديس ڪپڙا؛ وسڻ جا ويس ڪيا، اڄ منهنجي يار، آئي مند ملار.	21	hiku oaiea jo misal: aai mand milar, aaon khhinaba kandes kapraa; wasnr jaa wiyas kayaa, aju muhinji yaar, aai mand milar.	21		
جتان ڪنهن ڪرم علي فقير نامي شخص لاٿو هو.	9	jitaan kanhin karm ali faqir name shakhsu laatho ho.	9		
ديوارن تي خطِ ڪوفي ۾ قرآن پاڪ جون آيتون لکيل آهن.	11	dewaaran te khatui kofee men quraan paak joon aaetun likhiyal ahin.	11		
سعد الخلق صلي الله عليه وسلم	6	sad alkhlk Sal lallaahu Alaihi Wasallam	6		
هن ابتدائي -تعليم- سيد -باز- محمد شاهه اسڪول مان حاصل ڪئي.	11	hin abtdaie taileema sayad baz muhammad shah iskool maan haasil kai.	11		
نباتاتي طور تي ليار خشڪ علائقن ۾ سمنڊ جي سطح کان 300 ميٽرن جي مٿائين وارن علائقن ۾ سٺي واڌ ويجهه ڪن ٿا.	23	nbatute toru te lyaar khshak ilaiqan men samundu je sitiha khan 300 mettrn je mthian waaran ilaiqan men suthi oadhu oejhh kan thaa.	23		
جواهرن، قيمتي ڪپڙن ۽ گهوڙن وڪڻڻ وارا ايندا هئا ته وڌي قيمت ڏيئي کانئن خريد ڪندو هو.	17	joaharn, qeemate kpdrn aen ghodrn oknrnr waraa indaa huwa ta wadhi qeemat dei khanin kharid kando ho.	17		
سندس پيءُ جو نالو بھاءالدين ھيو.	6	sandas piu jo naalo biaaldinu hio.	6		
ھن وقت اھا شيشي ۽ گرينائيٽ جي عمارت ۾ قائم ٿيل آھي.	12	hin wakt ihaa sheshe aen grenaiett je Imaarata men qaaim thiyal aahe.	12		
سُهائي ٽالپر 23 سيپٽمبر 1987ع تي ٽنڊو محمد خان جي ڳوٺ ڀائيخان ٽالپر ۾ جنم ورتو، پاڻ پوليس کاتي ۾ اي ايس پي آهي.	24	suhaaie taalpur 23 seputumbr 1987a te tindo muhammad khanu je gothu bhaiekhanu taalpur men janam warto, paan polis khaate men ae aes pe ahe.	24		
وائيءَ جي لغوي معنيٰ آهي ”ڳالهه ٻولهه“، ”وائي“، ”گفتگو“.	9	oaiea je lgoe mainaahe "gaalih bolhh", "vaaie", "gftgo".	8	وائيءَ جي لغوي معنيٰآهي ”ڳالهه ٻولهه“، ”وائي“، ”گفتگو“.	Added the space between 2 words معنيٰ and آهي
ان ڪري ڪنهن به انساني گروهه جنهن ۾ هڪ يا ان کان وڌيڪ هڪجهڙايون آهن، ان انساني گروهه کي هڪ قوم ۾ شمار ڪري نه ٿو سگهجي.	27	una kare kanhin bi insaani grohh jahin men hiku yaa una khan wadheeka hikujahiraaeon ahin, una insaani grohh khe hiku qoama men shmar kare na tho saghje.	27		
جنهن ۾ سنڌي، اردو، پنجابي ۽ پشتو ڳالهائڻ وارا ماڻهو وسن ٿا هتان جي گھڻي تڻي آبادي مسلمان آهي.	19	jahin men sindhi, urdu, panaabe aen pshto gaalhainu waraa manhun wasn thaa hitaan je ghnre tnre aabade musalman ahe.	19		
شروع ۾ پاڪستان پوري طرح يورپي بلاڪ ۾ شامل هو، تنهنڪري سياسي تعلقات ۾ ڪو واڌارو نه آيو.	18	Shuru men pakistan pori taraha urape blaak men shaamil ho, tahinkare siyasi tailqat men ko oadhaarao na aayo.	18		
پڃري کڻڻ جو ٽيون قسم هي ٿيندو آهي،جو پڃري جي مٺ ۾ هٿ وجهي،يڪي زور ۾ ٻانهن سڌي ڪري وڃن، انهيءَ قسم جي زور کي ”سلهه“ کڻڻ چوندا آهن.	29	pnjre khananu jo tiyun qasam he thindo ahe,jo pnjre je mth men hathu wijhe,eke zor men baanhan sdhe kare wajan, unahia qasam je zor khe "slhh" khananu chawandaa ahin.	29		
مطلب تھ فقط ھڪ جو ٿي رھڻ، ۽ ٻين کي ترڪ ڪرڻ ۽ انھن سان ڪوبھ لڳ لاڳاپو نھ رکڻ.	20	matlab ta faqat hiku jo thi rhnr, aen biyan khe trk karanu aen unhan saan kobi lagu laguapo na rakhanu.	20		
گھوڙاٻاڙي: پاڪستان جي صوبي سنڌ جي ضلعي ٺٽي جو هڪ شھر آھي جيڪو تعلقي گھوڙا ٻاڙي جو صدر مقام آهي.	20	ghodrabadre: pakistan je sobe Sindh je zilay thate jo hiku shhar aahe jeko tailqe ghodra badre jo sadar maqaam ahe.	20		
1915ع ۾، بمبئي سرڪار کيسلوڪل بورڊ ائڪٽ ۾ درستين ڪرڻ لاءِ ماهرن جي ڪميٽيءَ تي مقرر ڪيو هو.	18	1915a men, bambai sarkaar kheslokl Board aiktt men drasten karanu laai maahirn je kametea te muqarar kayo ho.	18		
30 کان 34 سينٽي ميٽر جي ڊيگھ وارو ڳيرو پوري سنڌ کان علاوه هند، چين، کان ويندي يورپ تائين عام آهي.	21	30 khan 34 seente mettr je digh waro gero pori Sindh khan ilawaa hand, chen, khan wende urap taaen aam ahe.	21		
ادبي سنگت جي پليٽ فارم تان ھن ڪيترائي علمي ۽ ادبي پروگرام ڪرايا.	13	adabi sangat je palett farm taan hin ketrai ilmi aen adabi prograam karayaa.	13		
سندن ڪلام کي آڏو رکي جيڪڏهن ڇنڊ ڇاڻ ڪبي ته سندس سمورو ڪلام ذري گهٽ رسول پاڪ	17	sandan kalaam khe aado rakhe jekadhin chhnd chhaanr kbe ta sandas samuro kalaam zre ghat rasul paak	17		
صلي الله عليه وسلم ، اصحابن سڳورن ۽ اهلبيتن جي شان ۾ چيل نظر اچي ٿو.	16	Sal lallaahu Alaihi Wasallam , ashaban sgorn aen ahlbetn je shuna men chel nazara ache tho.	16		
اهڙا ڦٽڪر دوها اپڀرنش واري دور ۾ ڪافي رائج هئا، بعد ۾ دوهي جا قاعدا به زبان	17	ahraa phttkar dohaa apbharnsh ware doru men kaafi raij huwa, baad men dohe jaa kaada bi zibaan	17		
جي دستور جي انداز ۾ سخت ٿيندا ويا ۽ ٻنهين سٽن ۾ قافيو ضروري سمجهيو ويو.	16	je dstor je andaaz men sakht thindaa wiya aen binhin stin men kafeeo zaroori samjhiyo wayo.	16		
دڙي جي چوٽيءَ تي محلات کي آيل پٿرن سان جوڙيل ڪنگرن وارو بچاءُ لاءِ آيل ڪوٽ به دريافت ڪيو ويو هو.	21	dare je chwatiea te mhlaat khe aayal patharun saan jodrel kangrn waro bchau laai aayal kotu bi daruyaaft kayo wayo ho.	21		
